0,000000010348
0,000310
0,00000001080854444
0,000294
0,00000001538204444
0,000321

0,0000001452094333
0,000664
0,0000003442581
0,000562
0,00000006190623333
0,000626

0,0000001222049444
0,000955
0,0000001051371222
0,000966
0,0000001676169889
0,000947

0,0000001052502778
0,001226
0,0000001270125
0,001232
0,00000009198156667
0,001177

0,00000009546484444
0,001600
0,00000009953871111
0,001655
0,00000009699017778
0,001507
