0,000000006231288889
0,000246
0,000000007367611111
0,000230
0,000000008437122222
0,000242

0,00000005725694444
0,000518
0,00000007148751111
0,000484
0,00000004347872222
0,000489

0,00000006568271111
0,001054
0,00000007761156667
0,001026
0,00000006209728889
0,001066

0,00000005876232222
0,001247
0,00000006520232222
0,001262
0,00000005631044444
0,001189

0,0000001834395667
0,001847
0,0000002621509889
0,001796
0,0000001313093889
0,001702

